"track_id"	"time"	"bpm"	"speed"	"elev"	"s"	"track_id_seq"
"8365"	47	7920	115.950892857143	26.2608229222869	300.01001261034	240	35
"8366"	47	7950	127.609375	36.4503519668146	295.471184676996	240	35
"8367"	47	7980	155.6328125	33.9631381113041	298.48100849348	240	35
"8368"	47	8010	156.9765625	19.4023344287712	303.740721949236	240	35
"8369"	47	8040	158.5	20.9741336545944	307.672833333333	240	35
"8370"	47	8070	155.28125	18.8308352353136	311.65548973607	240	35
"8371"	47	8100	157	22.0348524877845	316.729547193878	240	35
"8372"	47	8130	143.5	27.866656028507	313.894624107143	240	35
"8373"	47	8160	127.001502403846	31.0994568494509	304.543558789954	240	35
"8374"	47	8190	112.5	41.215313658477	289.824145247104	240	35
"8375"	47	8220	134.671428571429	38.6925485599272	289.183043870192	240	35
"8376"	47	8250	146.65625	26.3133456639951	293.928300343249	240	35
"8377"	47	8280	162.84375	25.1889282614824	300.84355	240	35
"8378"	47	8310	161.953125	16.8759202060572	306.231869791667	240	35
"8379"	47	8340	155.1796875	24.0444632465929	308.977421875	240	35
"8380"	47	8370	158.25	19.0123828998747	314.153000846809	240	35
"8381"	47	8400	154	24.2302653889173	314.926186266447	240	35
"8382"	47	8430	157.09375	20.843626555245	321.91185822898	240	35
"8383"	47	8460	158.8671875	20.3706231474781	325.847522908835	240	35
"8384"	47	8490	149.375	32.0258857024732	321.218203125	240	35
"8385"	47	8520	127.828125	32.1006839924413	298.762149551848	240	35
"8386"	47	8550	142.546875	33.3020541193542	294.940047863485	240	35
"8387"	47	8580	156.25	23.1446228519611	300.182802419355	240	35
"8388"	47	8610	157.0703125	23.1810918828981	304.56640625	240	35
"8389"	47	8640	161.296875	15.4057243544782	311.187651612903	240	35
"8390"	47	8670	160	14.9033876987588	318.536893145161	240	35
"8391"	47	8700	161.75	13.8086493593391	326.690855263158	240	35
"8392"	47	8730	163	14.2620526154813	333.6825	240	35
"8393"	47	8760	158.5	13.9812562550869	339.930635504202	240	35
"8394"	47	8790	155	26.0412545358872	343.146127476345	240	35
"8395"	47	8820	152.796875	40.8938431957446	335.234081207483	240	35
"8396"	47	8850	144.2703125	53.2847749240067	318.153376539462	240	35
"8397"	47	8880	142.25	49.0295917625433	273.7878125	240	35
"8398"	47	8910	125.5	40.4965702171959	252.49672605042	240	35
"8399"	47	8940	114.0984375	35.1659065531831	229.963976403061	240	35
